video_id,channel_name,title,published_at,view_count,like_count,comment_count
uxnYHlj-rMs,KanalZero,"BARCA ODRODZONA! LEWY ŁOWCA. DLA KOGO ZŁOTA PIŁKA? -  KOWAL, RUDZKI, TWAROWSKI, ORŁOWSKI",2024-10-28T11:40:26Z,70894,1616,107
ngNuaDTYvjw,KanalZero,PREYDENT GRUZJI NIE UZNAJE WYNIKÓW WYBORÓW,2024-10-28T09:15:37Z,38527,911,107
F3eIkhMTJIE,KanalZero,"7:00 KAPITAN STATKU PORWANY PRZEZ PIRATÓW, DRIFTING, AMP FUTBOL KOBIET",2024-10-28T08:53:20Z,61468,1571,79
WaUhgK33Dt8,KanalZero,ABSURD ZMIANY CZASU,2024-10-27T20:00:11Z,50469,1349,126
e138SjrXta0,KanalZero,BITWA POD MŁAWĄ 1939. TAK WYGLĄDAŁY PROBLEMY POLSKIEJ ARMII | BITWY - KAMPANIE - WOJNY #6,2024-10-27T19:00:26Z,54340,2405,193
VoCc30elKIc,KanalZero,PARTIA RAZEM ODŁĄCZA SIĘ OD LEWICY,2024-10-27T18:51:10Z,25475,898,71
lvSw6PaxQio,KanalZero,ZMIANA CZASU I STOJĄCE POCIĄGI. BYLIŚMY W JEDNYM – TAK REAGUJĄ PASAŻEROWIE,2024-10-27T16:30:09Z,60106,2527,479
K8inijeXEXo,KanalZero,WIELKI KONGRES KANAŁU ZERO NADCHODZI,2024-10-27T16:00:16Z,94241,3180,110
gieTt-iVUhM,KanalZero,UNIA EUROPEJSKA JAK MAŁŻEŃSTWO,2024-10-27T14:30:27Z,14842,340,116
CmSKz3bvoqA,KanalZero,"ROSJA A WYBORY W GRUZJI, KOREAŃSKIE LUDZIKI - BŁĄD PUTINA?, SZCZYT BRICS - WYZWANIE DLA ZACHODU",2024-10-27T14:00:11Z,127140,4985,573
oNHmi2U5LXg,KanalZero,PROJEKT BUDOWLANY CPK ROBI WRAŻENIE. TYLKO NA TO LOTNISKO NIKT NIE DOJEDZIE I CPK #9,2024-10-27T12:30:42Z,151092,12777,1290
HIiqdOD81cA,KanalZero,MARGARET ZGADUJE PIOSENKI,2024-10-27T11:30:15Z,22443,314,21
x1YAXHJ2fwE,KanalZero,CZY GROZI NAM KOSMICZNA ZAGŁADA? TOMASZ ROŻEK O NASZYCH SZANSACH | TECHNOLOGICZNE ZERO #9,2024-10-27T11:01:08Z,45459,1886,124
gAc573w-_I4,KanalZero,STANOWSKI STAWIAŁ NA... REAL,2024-10-27T09:30:17Z,57529,1056,20
TMl1zk4xJaY,KanalZero,STANOWSKI: WIELKA IMPREZA KANAŁU ZERO. BUM! | PODSUMOWANIE TYGODNIA #9,2024-10-27T08:00:18Z,204663,10271,644
9BgK54N6wfg,KanalZero,"REAL - BARCELONA 0:4, ROBERT LEWANDOWSKI SHOW! - STANOWSKI, KOWAL, RUDZKI, TWAROWSKI, ORŁOWSKI",2024-10-26T22:52:14Z,284273,6011,361
gy6uxRi6VPw,KanalZero,"ZERO PRESJI #29 - SIKORA, RUCIŃSKI, GAMROT, IZU UGONOH",2024-10-26T18:00:22Z,195809,4836,494
KWEw27mBV6Q,KanalZero,STOSUNKI DYPLOMATYCZNE – POLSKA I ROSJA. DĘBSKI: NIE POZBAWIAJMY SIĘ INSTRUMENTÓW,2024-10-26T16:30:07Z,51168,2516,267
B90zgZwKyvY,KanalZero,TRUMP BRAŁ PIENIĄDZE Z ROSJI? JURIJ FELSZTYNSKI O POWIĄZANIACH PREZYDENTA USA Z PUTINEM,2024-10-26T15:00:10Z,46516,1614,540
p24As6Gyix4,KanalZero,MARGARET - OBRAZIŁA WIDZÓW NA OPENERZE I NAGRAŁA NUMER Z PEZETEM | ZERO KULTURY #23,2024-10-26T13:30:25Z,35276,1127,112
YK5iuSEe6g0,KanalZero,ZAŁOŻYCIEL RED IS BAD ZATRZYMANY,2024-10-26T13:00:46Z,19715,402,70
TT86C6YJbCw,KanalZero,DONALD TRUMP JAK HITLER? HIPOTETYCZNA PIERWSZA DAMA ANNE APPLEBAUM ROZPĘTAŁA BURZĘ,2024-10-26T12:30:32Z,137478,5137,1068
xv6EsrfLDhE,KanalZero,"ROWERZYŚCI – ŚWIĘTE KROWY POLSKICH DRÓG. NIE ZNOSZĄ ICH I PIESI, I KIEROWCY",2024-10-26T10:53:21Z,68137,3775,1906
2P_-mGqrNY0,KanalZero,ZMIANA CZASU. ABSURD GONI ABSURD. JESTEŚCIE GOTOWI?,2024-10-26T09:03:12Z,93082,4825,893
hi34MekQOrI,KanalZero,"MAZUREK & STANOWSKI #28: MACIEREWICZ, DEBIL I TAJNY PLAN PIS NA WYBORY",2024-10-26T07:00:33Z,654784,24693,2013
XDqRTne83pY,KanalZero,"KOLACJA MELLERA #2 - SROCZYŃSKI, MUCHA, WIGURA, DUMA",2024-10-25T19:49:59Z,69783,2354,347
qiYBdw3VTPM,KanalZero,PO 3 MIESIĄCACH WIESZ ILE PIENIĘDZY POTRZEBUJESZ,2024-10-25T19:30:04Z,39743,803,61
Hrw4aVTXBZk,KanalZero,MAZUREK: POLITYCY PIS I PO MOGĄ BYĆ ZNAJOMYMI. TO NORMALNE,2024-10-25T16:17:54Z,297360,13950,1251
DpAWJG49mdU,KanalZero,KOWAL KŁÓCI SIĘ Z TWAROWSKIM O ZAWODNIKÓW,2024-10-25T15:00:12Z,44946,476,21
QT1dO2Zbbqw,KanalZero,JAKA BĘDZIE TWOJA EMERYTURA? SYSTEM CIĄGLE WYMAGA REFORM | GOSPODARCZE ZERO #38,2024-10-25T14:30:13Z,39015,1520,307
3-qrAUezH6g,KanalZero,"""MEGALOPOLIS"" I ""TERRIFIER 3"". KLAPA ZA 120 MLN DOLARÓW I SUKCES ZA 2 MILIONY I ZERO EKRANOWE #35",2024-10-25T13:00:01Z,56761,1736,238
FqNZO5DbszY,KanalZero,"NIEWAŻNE ILE ZARABIASZ, WAŻNE ILE POSIADASZ",2024-10-25T12:30:11Z,123596,2433,155
JrWHP3Bviy8,KanalZero,"MEDYCYNA ESTETYCZNA. CZY POMAGA W SAMOAKCEPTACJI, CO Z TURCJĄ? I ZERO NA SALONACH #5",2024-10-25T11:36:26Z,23015,579,138
FYQyTtSa4rA,KanalZero,MICHAŁ PROBIERZ JEST UPARTY ALBO KONSEKWENTNY,2024-10-25T10:00:17Z,17972,235,12
z4YPLn5vRI0,KanalZero,CZY POLSKIE PRAWO JEST WAŻNIEJSZE OD UNIJNEGO I MIĘDZYNARODOWEGO? | NIEPOPRAWNIK  #35,2024-10-25T09:01:07Z,36872,1261,381
a67nv78TgwA,KanalZero,GŁOS GOOGLE MAPS ZASTĄPIONY PRZEZ AI,2024-10-25T08:49:23Z,68615,2021,501
VZUMf6lj7RE,KanalZero,"7:00 - GOŚCIMY ZESPÓŁ LUDOWY, KLUB KOMEDIOWY I RUBENSA, KTÓRY WYDAŁ NOWĄ PŁYTĘ | GOŹDZIALSKA & TEDE",2024-10-25T08:00:39Z,44630,946,121
IX3mv5s-UAE,KanalZero,PHISHING I OSZUSTWA W INTERNECIE. BANKI NIE POMAGAJĄ POSZKODOWANYM,2024-10-25T07:37:08Z,43754,1872,226
PviLNomExDQ,KanalZero,"JAGIELLONIA I LEGIA ZNÓW WYGRAŁY! SHOW REALU I BARCELONY - KOWAL, TWAROWSKI, RUDZKI, KAPICA",2024-10-24T23:04:40Z,66839,1680,135
yVBpKvx8RZE,KanalZero,"GODZINA ZERO #54: KRZYSZTOF STANOWSKI I MARCIN IWUĆ, EKONOMISTA",2024-10-24T20:21:16Z,854738,12771,1100
RIUGLxO2eNo,KanalZero,KSIĄDZ OLSZEWSKI MOŻE OPUŚCIĆ ARESZT,2024-10-24T18:30:27Z,56215,1818,305
3OsXiZtKkBM,KanalZero,"ILE TAK NAPRAWDĘ ZARABIAJĄ LEKARZE? ILE W NFZ, ILE PRYWATNIE?",2024-10-24T17:20:01Z,67462,2634,898
ODemnAAVcgo,KanalZero,14 LAT OD SMOLEŃSKA DALEJ NIC NIE WIEMY. ALE MAMY RAPORT O KOMISJI SMOLEŃSKIEJ,2024-10-24T15:53:51Z,252553,14722,2952
vSmGL4T5YOM,KanalZero,PROF. NOWAK: O HISTORII I O WŁADZY. CZY PIS MOŻNA ZESTAWIAĆ Z PUTINIZMEM?,2024-10-24T14:16:24Z,193323,12664,1310
CjH665E6MiM,KanalZero,"BUDDA MIAŁ OSZUKAĆ PAŃSTWO NA OLBRZYMIĄ KWOTĘ, A JESZCZE WIĘCEJ MIAŁ ZAROBIĆ",2024-10-24T13:00:29Z,135431,2100,399
hvaZ6wDGKLc,KanalZero,CORAZ MNIEJ SIĘ RUSZAMY,2024-10-24T11:30:33Z,9000,305,14
GPqHbIvw6po,KanalZero,"ŚWIADEK KORONNY ""MONSTER"" OBCIĄŻA KOŚCIELSKIEGO. TRENER GWIAZD MMA ZA KRATAMI",2024-10-24T11:30:10Z,176720,3443,1332
0fyulB7Iae8,KanalZero,"WOJNA NA UKRAINIE TO WOJNA ŚWIATOWA? KOREA PÓŁNOCNA WYSYŁA ŻOŁNIERZY, POŁUDNIOWA TEŻ",2024-10-24T10:02:02Z,151956,5729,803
cJ2FurKGUrQ,KanalZero,EMINEM I RAPUJĄCY BARACK OBAMA NA WIECU DEMOKRATÓW,2024-10-24T09:30:22Z,68022,1007,307
NCCmg93a7ME,KanalZero,"DZIWNE BŁYSKI I MROCZKI, POTEM NAWET SZPITAL. JAK SOBIE RADZIĆ Z MIGRENĄ? | NAUKOWE ZERO #39",2024-10-24T08:53:31Z,34440,1424,194
YjGbNOgECzk,KanalZero,"7:00 MELLER ZA STERAMI PORANKA, KONCERT IWANECZKI, PROFESOR ZDRADZA CO ROBIĆ, BY ŻYĆ DŁUŻEJ",2024-10-24T08:22:57Z,70623,2261,200
A0DhC49hMns,KanalZero,TO OBRZYDLIWE,2024-10-24T07:18:09Z,181980,11583,716
Tvtt0h82O5s,KanalZero,JAKUB DYMEK & MAGDALENA BIEJAT - CO DALEJ Z LEWICĄ? | LEWE SKRZYDŁO NA ŻYWO,2024-10-23T19:33:42Z,75012,2639,577
T_2S-6uTHio,KanalZero,MARSZ NIEPODLEGŁOŚCI W WARSZAWIE JUŻ OFICJALNIE,2024-10-23T19:00:30Z,58683,3725,303
ChFFVYl7EME,KanalZero,"STANOWSKI: HENNIG-KLOSKA, POLSKA BIEDA I KOSZULKI",2024-10-23T16:45:46Z,468716,31413,3368
7QizwhJ9yZ8,KanalZero,RADIO KRAKÓW POZBYŁO SIĘ DZIENNIKARZY. NA ANTENIE MÓWI SZTUCZNA INTELIGENCJA,2024-10-23T15:56:16Z,68509,2867,529
caSCiA9MJ4U,KanalZero,KIEROWCY CIĘŻARÓWEK – CZARNA SERIA. KOLEJNY PODOBNY WYPADEK I OFIARA ŚMIERTELNA,2024-10-23T14:30:30Z,42129,2190,814
VZCgi0jUnrk,KanalZero,ZERO ŚCIEMY #30: EKSPERYMENT ZIMBARDO. DLACZEGO ZOSTAŁ PRZERWANY?,2024-10-23T13:00:38Z,85609,3363,277
KFFlIBmDSFs,KanalZero,"NIE ROSJANIE, A POLACY. KULISY ZAMACHU NA WSPÓŁPRACOWNIKA NAWALNEGO. WYSZLI Z ARESZTU",2024-10-23T11:22:05Z,126532,2976,454
eAo9nCwXxaI,KanalZero,TEDE OFICJALNIE NIE JEST LEWAKIEM,2024-10-23T10:00:44Z,91345,1267,84
OKiCKbchbtc,KanalZero,NIEMCY KOJARZĄ NAM SIĘ Z WOJNĄ,2024-10-23T09:22:00Z,20312,711,200
psgA5g28sTI,KanalZero,"JAK W POLSCE ŻYJĄ NIEWIDOMI? MARCIN RYSZKA OPOWIADA, JAK DZIAŁA SYSTEM | ZERO ZNIECZULENIA #32",2024-10-23T08:55:41Z,14777,1197,150
1DlbPLwtgwg,KanalZero,TERAZ MOŻNA SIĘ ROZWIEŚĆ W 1 DZIEŃ,2024-10-23T08:51:28Z,11795,311,13
g7_CjUttO5M,KanalZero,7:00 NEPTUN PO KASTRACJI NA EMIGRACJI I TEDE I WUWUNIO,2024-10-23T08:30:06Z,65358,1561,77
lXKmdZkxI4Q,KanalZero,GODZINA ZERO #53: ROBERT MAZUREK I PROF. ŁUKASZ ŚWIĘCICKI - O KONDYCJI PSYCHICZNEJ POLAKÓW,2024-10-22T20:00:34Z,118833,4657,372
FODhjNLCz7E,KanalZero,UKRAIŃSKA WIZJA ZAKOŃCZENIA WOJNY,2024-10-22T17:15:01Z,14178,338,23
XeiyW-sdnh8,KanalZero,ROSYJSKI KONSULAT W POZNANIU ZAMKNIĘTY,2024-10-22T15:54:36Z,22422,565,93
WGFpgNiiZe4,KanalZero,"SONDAŻE W USA TO PORAŻKA. NIE DOWIESZ SIE, KTO WYGRA WYBORY",2024-10-22T15:30:10Z,148516,6399,555
4DrGIfyj4gM,KanalZero,POLSKIE RONDA - DLACZEGO CODZIENNIE DOCHODZI DO 50 KOLIZJI? | DROGOWE ZERO #10,2024-10-22T12:30:03Z,213808,6624,2111
zYeba_K8HHQ,KanalZero,IZA KRZAN WYSTRASZYŁA SIĘ,2024-10-22T10:30:33Z,114749,2181,50
0em0Czk0eQo,KanalZero,OPIEŃKI - DLACZEGO SĄ NIEBEZPIECZNE? ŚWIECĄ W CIEMNOŚCI I ZAJMUJĄ HEKTARY LASU | GATUNEK ZERO #39,2024-10-22T10:00:02Z,245102,6807,390
hwYqrz0G0eE,KanalZero,"INNI MOGĄ, MY NIGDY NIC NIE MOŻEMY",2024-10-22T09:23:06Z,181073,10416,489
oPu9VwZ7ayE,KanalZero,KŁÓTNIA W RZĄDZIE O ZWIĄZKI PARTNERSKIE,2024-10-22T08:32:36Z,18418,526,122
erBKQFyQI_k,KanalZero,"7:00 - IRYTUJĄCY HISTORYK W PORANKU, CZY NALEŻY UTRZYMAĆ ZAKAZ HANDLU W NIEDZIELĘ? | KRZAN & WARGA",2024-10-22T07:46:11Z,66614,1933,97
swJz8a7T4dE,KanalZero,ROSJA I JEJ BRUDNE GIERKI. W TLE WYBORY W MOŁDAWII I GRUZJI,2024-10-22T07:45:04Z,50874,2913,322
rUFkZsNchik,KanalZero,GROUND ZERO #39: KONIEC WOJNY NA UKRAINIE - JAK TO ZROBIĆ? GOŚĆ - DR DANIEL SZELIGOWSKI,2024-10-21T20:59:08Z,100488,3877,293
SNK9k85O_qU,KanalZero,"""ZATOPIENIE OCEANII"" . KONTROWERSJE WOKÓŁ FINANSOWANIA STATKU. PROF. WĘSŁAWSKI O SKUTKACH",2024-10-21T20:28:43Z,106274,6554,961
xieD09Uktas,KanalZero,MAZUREK SIĘ WŚCIEKŁ: KULA U NOGI TUSKA I PIS. ROZWÓJ!,2024-10-21T17:16:37Z,555561,39115,5436
Pp4mKsEtV5g,KanalZero,MBAPPE W REALU NARAZIE ZAWODZI,2024-10-21T16:00:32Z,14025,230,12
x0HKQUbDezk,KanalZero,KATASTROFA DROGOWA NA S7. KIEROWCA BYŁ TRZEŹWY – DLACZEGO NIE HAMOWAŁ?,2024-10-21T14:30:07Z,127186,5551,1469
u7h1pk0yHqU,KanalZero,DONALD TRUMP PRACUJE W MCDONALDZIE,2024-10-21T13:30:36Z,218852,8950,343
tgsoZFoumes,KanalZero,"LEX DEWELOPER 2.0 W USTAWIE POWODZIOWEJ. PROF. GWIAZDOWSKI POKAZUJE, DO CZEGO PROWADZĄ REGULACJE",2024-10-21T13:02:49Z,64715,3129,240
dzDaxHmYRqs,KanalZero,"DLACZEGO SZCZĘSNY NIE GRA? LIVERPOOL LEPSZY OD CHELSEA! LECH WYGRYWA. KOWAL, RUDZKI, PEŁKA, KAPICA",2024-10-21T11:12:01Z,50211,1135,82
nI-QSMV0EZU,KanalZero,ARMIA WŁOSKA PODCZAS II WŚ. WOLSKI I MATOWSKI DYSKUTUJĄ O JEJ SILE | MILITARNE ZERO #37,2024-10-21T11:02:11Z,62938,2987,230
4oxJenpE8ec,KanalZero,CZY KAŻDE ZWIERZE MOŻE ŻYĆ NA WOLNOŚCI?,2024-10-21T11:00:05Z,18121,339,36
kGjRNGW8MmA,KanalZero,TO BYŁO STARCIE DWÓCH RÓŻNYCH SIŁ,2024-10-21T08:30:14Z,11481,379,7
_AT-iNy8chw,KanalZero,"7:00 SZAFA WUWUNIA, ŚWIAT DZIKICH ZWIERZĄT, BLONSKY OTWORZYŁ STUDIO TATUAŻU",2024-10-21T07:48:40Z,65693,1603,88
sqHnTrA-6UQ,KanalZero,CHRZEŚCIJANIE SPODZIEWALI SIĘ KLĘSKI. WYPRAWY KRZYŻOWE - ARSUF 1191 | BITWY - KAMPANIE - WOJNY #5,2024-10-20T18:00:29Z,84199,4063,275
WBPFuV1dAiE,KanalZero,"CZYM JEST PEWNOŚĆ SIEBIE? JAK JĄ ZBUDOWAĆ? UCZENIE SIEBIE, SAMOŚWIADOMOŚĆ I PSYCHOLOGICZNE ZERO #6",2024-10-20T15:30:17Z,42772,1552,123
PM0eXR3tgGA,KanalZero,MNÓSTWO LUDZI DAŁO SIĘ NABRAĆ,2024-10-20T14:00:19Z,29973,897,61
xyKOAClG0qw,KanalZero,"WYBORY W MOŁDAWII POD OKIEM ROSJI I UE, MIGRACJA W EUROPIE, ŚMIERĆ LIDERA HAMASU | ŚWIAT OD ZERA #28",2024-10-20T13:11:16Z,71128,3524,246
FMoIkGpxfnM,KanalZero,TE WYWIADY NIE POSZŁY ZA DOBRZE,2024-10-20T10:30:05Z,42318,1039,25
m1Ie-n43XnU,KanalZero,ZBIÓRKI NA LECZENIE. JAK ROZPOZNAĆ OSZUSTWO? A JAK POMÓC NAPRAWDĘ POTRZEBUJĄCYM,2024-10-20T10:00:47Z,40568,2296,201
pvoJC-hFKGs,KanalZero,"STANOWSKI: BARDZO WAŻNY KOMUNIKAT, RUSZAMY! / PODSUMOWANIE #8",2024-10-20T09:19:03Z,507679,22472,1926
buTbCDVIfNI,KanalZero,DREJKA ŚPIEWA NA ŻYWO,2024-10-20T08:32:57Z,13360,343,15
jxOwgiH3qcg,KanalZero,PIS PORZUCIŁ TYCH LUDZI,2024-10-19T19:30:31Z,15594,175,164
8rqW2b4Bfm0,KanalZero,"ZERO PRESJI #28 - SIKORA, RUCIŃSKI, BRODNICKI, LEŚNODORSKI",2024-10-19T18:00:04Z,172311,4166,387
4g3tnvhPepA,KanalZero,OBRAZ NĘDZY I ROZPACZY W SEJMIE,2024-10-19T17:00:03Z,532068,24571,1153
11NkT9Hvwh8,KanalZero,JAK INWESTUJĄ POLACY? ILE POTRZEBUJEMY PIENIĘDZY I JAK ROBIĆ TO BEZPIECZNIE? | BIZNESOWE ZERO #23,2024-10-19T15:30:00Z,113822,3718,451
JaM2P-JbvMM,KanalZero,ONA BYŁA NASZĄ NIESPODZIANKĄ,2024-10-19T13:20:45Z,58673,577,79
Lveb5PfedOY,KanalZero,SUTENERSTWO - PRÓBOWALI WROBIĆ KLICZKĘ. FAKTY VS FAKE NEWSY. RUBCOW I PANCZENKO,2024-10-19T12:30:17Z,88225,3804,278
FReZQyhRb0Y,KanalZero,"BARDZO ZŁE WYWIADY! TRUMP VS HARRIS. A WYBORY W USA TUŻ, TUŻ",2024-10-19T10:00:14Z,319567,10469,1037
K0gbNUHYJhQ,KanalZero,TRAGEDIA NA S7. SĄ OFIARY,2024-10-19T09:47:20Z,89985,1723,197
sK7ae2nq6QY,KanalZero,LEWANDOWSKI WKURZYŁ HISZPANÓW,2024-10-19T09:00:49Z,33487,935,79
bLa7dIJFED0,KanalZero,WIĘKSZE KARY DLA DROGOWCÓW?,2024-10-19T08:09:59Z,29140,658,163
LEll4yxOTXY,KanalZero,"MAZUREK & STANOWSKI #27: KRĘGOSŁUPY W SEJMIE, LESZCZYNA W BURGUNDII I NĘDZARZ JÓZEFACIUK",2024-10-19T07:00:11Z,638090,25178,1954
8JHRUX0VTnQ,KanalZero,"KOLACJA MELLERA #1 - MELLER, HOŁDYŃSKA, WARZECHA, SZCZĘŚNIAK, ŻAKOWSKI",2024-10-18T19:54:42Z,107520,4020,852
plIK9UohGxQ,KanalZero,"""TUSK WAS WYKORZYSTUJE""",2024-10-18T16:30:18Z,32319,2748,66
4YsquyMewUM,KanalZero,"LEWICA W SEJMIE. ROZŁAM, KRYZYS – JAKA JEST JEJ PRZYSZŁOŚĆ? | LEWE SKRZYDŁO #11",2024-10-18T16:00:05Z,103974,4982,581
PW19f-MKHLY,KanalZero,PODATEK KATASTRALNY - CZY TO POCZĄTEK WYWŁASZCZEŃ? GWIAZDOWSKI KOMENTUJE | GOSPODARCZE ZERO #37,2024-10-18T14:00:31Z,115061,3625,816
43uG0yLke4I,KanalZero,PIS SZUKA SWOJEGO KANDYDATA?,2024-10-18T13:00:08Z,18005,450,154
2GK47sD7Dpg,KanalZero,NASZA IZA POWOLI SIĘ STARZEJE,2024-10-18T12:30:04Z,1476690,21206,490
P4Jv7wVLEjQ,KanalZero,POLAK W STANIE WEGETATYWNYM NA FILIPINACH. RODZINA NIE MOŻE GO SPROWADZIĆ DO DOMU,2024-10-18T12:00:27Z,276776,5304,2228
h8DvO3DOvhE,KanalZero,„WYBRANIEC” I „KULEJ”. TOMASZ RACZEK RECENZUJE BIOGRAFIE TRUMPA I POLSKIEGO PIĘŚCIARZA,2024-10-18T10:02:13Z,28731,995,373
3JWxJKUb1G8,KanalZero,7:00 - MONIKA ODKRYWA WIRTUALNĄ RZECZYWISTOŚĆ,2024-10-18T08:05:43Z,58741,1444,198
uIm6VEnkkbI,KanalZero,TEN WIDOK WYWOŁUJE NIEPOKÓJ,2024-10-18T08:00:45Z,17044,392,10
BmwJ4Nj-MNo,KanalZero,WIDZIAŁAM. STREFA ZERO. REPORTAŻ MARII WIERNIKOWSKIEJ. POWÓDŹ W POLSCE 2024,2024-10-17T18:00:06Z,403437,13581,1824
GVQ1pqV6vn8,KanalZero,TUSK WSPIERA KONFEDERACJĘ?,2024-10-17T16:30:04Z,71799,2342,251
oMPFz8bqER4,KanalZero,"ZIOBRO TAM NIE MÓGŁ BYĆ, ALE W INNYM MIEJSCU JUŻ TAK",2024-10-17T16:00:51Z,15512,405,69
SJXOg0o4jmY,KanalZero,MAZUREK: DONALD TUSK WZMACNIA KONFEDERACJĘ? W PIS CZUJĄ SPISEK,2024-10-17T15:34:05Z,350192,14563,2706
FNr0PeyCPBY,KanalZero,KIM JEST WIM FISSETTE? OTO NOWY TRENER IGI ŚWIĄTEK,2024-10-17T14:08:00Z,45339,1610,157
skCC_hath-Q,KanalZero,PODATKI W POLSCE. JAK UNIKAJĄ ICH ZAGRANICZNE KONCERNY? | NIEPOPRAWNIK #34,2024-10-17T11:32:57Z,66757,2209,260
T5osjnyN8CA,KanalZero,IGA ŚWIĄTEK MA NOWEGO TRENERA,2024-10-17T09:44:25Z,23254,531,32
-8WPEePUw_Q,KanalZero,NOWY PROTOTYP SPACEX. STARSHIP I BOOSTER SUPER HEAVY | NAUKOWE ZERO #38,2024-10-17T09:30:00Z,80301,3486,283
QkFHoEdewH0,KanalZero,LIAM PAYNE NIE ŻYJE,2024-10-17T08:24:21Z,39673,539,65
rew2IeHOD9M,KanalZero,"7:00 ZNANY GRABARZ, KOBIETA ZA STERAMI ŚMIGŁOWCA I PIESZCZOCH SIORBIĄCY | KRZAN & KAMMEL",2024-10-17T07:59:14Z,75050,1958,94
Mfgonkcr-1U,KanalZero,"PROF. NOWAK: KRYTYKA TUSKA, OSTATNIE POKOLENIE I ZNIKAJĄCA POLSKA",2024-10-17T07:49:34Z,248494,23897,2781
1klsmzMlrKM,KanalZero,"DEBATA: KRYZYS MIGRACYJNY - BOJKE, OCHOJSKA, KURCZAK, PRZYDACZ, TUMANOWICZ",2024-10-16T20:18:45Z,136740,4480,1399
SmmAeI62iAg,KanalZero,BUDDA I JEGO PARTNERKA POZOSTAJĄ W ARESZCIE,2024-10-16T19:12:19Z,113108,1476,266
cySgZDwAj_Y,KanalZero,PAMIĘTNIKI ALEKSIEJA NAWALNEGO. ROSYJSKI OPOZYCJONISTA PRZEWIDZIAŁ SWOJĄ ŚMIERĆ,2024-10-16T16:40:01Z,60528,2782,247
mx6PLpzEVC8,KanalZero,DUDA KONTRA TUSK. PIS OPUŚCIŁO SALĘ. ISKRZYŁO W SEJMIE,2024-10-16T15:07:12Z,373570,9693,3892
bg45pHa-J6g,KanalZero,ZERO ŚCIEMY #29: NUMEROLOGIA – CO TO JEST? ŁUKASZ KACA POKAZUJE PROBLEMY ZE ZNACZENIEM LICZB,2024-10-16T13:18:11Z,52577,1976,381
_UDKi3WPGRQ,KanalZero,LEWANDOWSKI STRESUJE PIŁKARZY?,2024-10-16T12:30:35Z,112870,1096,185
_brnv6Rj6GI,KanalZero,MAZUREK MIAŻDŻY MINISTER LESZCZYNĘ,2024-10-16T10:59:07Z,86348,3996,120
d7sub0TizKg,KanalZero,PIS WYCHODZI PO SŁOWACH TUSKA,2024-10-16T09:45:04Z,22803,419,167
aTHEFllPMZ0,KanalZero,BUDDA OD DAWNA BYŁ OBSERWOWANY,2024-10-16T09:34:13Z,429513,4832,986
_3c_b_ee0zg,KanalZero,"JAK NIEPEŁNOSPRAWNI SĄ TRAKTOWANI W POLSCE? PIS, PO - KAŻDY ICH IGNORUJE | ZERO ZNIECZULENIA #31",2024-10-16T09:20:24Z,21721,1782,395
SGu66zOG2S0,KanalZero,7:00 - TAJEMNICZA WSPÓŁPROWADZĄCA ROZGRZAŁA WIDZÓW DO CZERWONOŚCI,2024-10-16T08:07:28Z,128750,3040,384
aR1DS2LixVY,KanalZero,KTO DZIŚ BY WYGRAŁ WYBORY NA PREZYDENTA POLSKI?,2024-10-16T08:00:13Z,20302,294,131
nBBFNu1jqbs,KanalZero,MENTZEN JEST ZŁY NA KOSINIAKA-KAMYSZA,2024-10-16T07:42:08Z,62127,2078,64
6zkOe2J5_0k,KanalZero,"POLSKA REMISUJE Z CHORWACJĄ 3-3  KOWAL, RUDZKI, TWAROWSKI, BIAŁEK - LIVE PO MECZU",2024-10-15T23:11:47Z,194081,3942,280
pb_G1Kc3Tic,KanalZero,"TANIEC Z MINISTRAMI - STANOWSKI, MAZUREK, MENTZEN, GWIAZDOWSKI, JASTRZĘBOWSKI, MATYSIAK",2024-10-15T20:54:38Z,1007021,31364,1898
L8AMWG0mfHk,KanalZero,"MAZUREK PODSUMOWUJE ROK SEJMU. TUSK, HOŁOWNIA - JAK WYPADLI?",2024-10-15T17:19:20Z,326037,15194,1074
7NYTPSfF-8U,KanalZero,"STANOWSKI: BUDDA Z ZARZUTAMI. AKCJA CBŚP. LOTERIE, VAT I MILIONY ZŁOTYCH",2024-10-15T16:23:11Z,1474693,43041,4530
bsdcMWgZihk,KanalZero,MAZUREK I STANOWSKI ZAPRASZAJĄ DZIŚ NA 20:00 NA TANIEC Z MINISTRAMI,2024-10-15T14:38:08Z,59329,2620,93
SrY_VC40ejc,KanalZero,"""JEDNORAZÓWKI"" ZAKAZANE W POLSCE? DZIECI SIĘGAJĄ PO E-PAPIEROSY",2024-10-15T13:00:36Z,50690,2344,273
wtFX4SwwQI8,KanalZero,PAN ŻYCIA I ŚMIERCI POWRACA. WIKTOR BUT I NIELEGAŁOWIE W SŁUŻBIE PUTINA,2024-10-15T11:01:03Z,85639,3611,209
Hx63o99pLf8,KanalZero,BANKNOT 1000 ZŁ JUŻ WKRÓTCE?,2024-10-15T10:31:32Z,35393,848,342
kyFJxEqeVkY,KanalZero,BIEDRONKI AZJATYCKIE. CO NAM GROZI? JAK SIĘ BRONIĆ? | GATUNEK ZERO #38,2024-10-15T09:00:43Z,73996,3884,239
