video_id,channel_name,title,published_at,view_count,like_count,comment_count,duration,category_id
ZYB201qhe1I,KanalZero,GODZINA ZERO #153: KRZYSZTOF STANOWSKI I KSIĄŻĘ JAN LUBOMIRSKI-LANCKOROŃSKI,2025-12-12T22:47:48Z,472289,12162,2545,PT3H36M51S,22
9W-ZrVlb-FI,KanalZero,SUPER DODATEK NA ŚWIĘTA,2025-12-12T20:45:46Z,4304,32,0,PT16S,22
28InO90-3jI,KanalZero,PODZIEMNE PRZEJŚCIE POD POLSKO-BIAŁORUSKĄ GRANICĄ. 130 MIGRANTÓW ZATRZYMANO. RESZTA POSZUKIWANA,2025-12-12T19:30:00Z,98486,2402,496,PT10M54S,22
J3IBvxdOuXo,KanalZero,MAZUREK OCENIA DWA LATA PREMIERA TUSKA,2025-12-12T18:27:26Z,361414,11402,1243,PT24M56S,22
eIYxNkrngWY,KanalZero,NAWROCKI WSTRZĄSNĄŁ CAŁYM ŚWIATEM,2025-12-12T18:01:30Z,89878,3464,275,PT2M8S,22
Xx2tqa5M5zI,KanalZero,"ZAMYKAJĄ CHIRURGIĘ, BO SIĘ NIE OPŁACA. LEKARZE, PIELĘGNIARKI I PACJENCI PROTESTUJĄ",2025-12-12T17:10:00Z,76264,3306,849,PT17M47S,22
f6uLUVnLElc,KanalZero,KONIEC CPK. OD TERAZ TO PORT POLSKA,2025-12-12T16:30:19Z,19079,147,224,PT1M12S,22
2wlZBCOQl60,KanalZero,WETOMAT NAWROCKI SABOTUJE GENIALNE DECYZJE TUSKA. JAK ON ŚMIE TO ROBIĆ?,2025-12-12T15:30:02Z,27207,517,39,PT40S,22
kmiNlBWAhns,KanalZero,IMIGRANCI WTARGNĘLI DO POLSKI! UŻYLI TUNELU,2025-12-12T15:00:23Z,601528,13556,2201,PT37S,22
vX08LSD241I,KanalZero,"SARKOZY: KSIĄŻKA Z WIĘZIENIA, SKRAJNA PRAWICA I NAWRÓCENIE",2025-12-12T14:10:48Z,28964,1286,93,PT16M46S,22
q45L3WjO5qw,KanalZero,SĄD CENZURUJE STANOWSKIEGO,2025-12-12T14:01:29Z,22001,724,28,PT1M1S,22
pMNm6y11JKk,KanalZero,SOCIAL MEDIA ZWIĘKSZAJĄ POLARYZACJĘ SPOŁECZNĄ,2025-12-12T13:15:13Z,16517,255,55,PT1M58S,22
hI_smidYSsY,KanalZero,JAK DAŁA SIĘ POZNAĆ ANNA MARIA ŻUKOWSKA,2025-12-12T12:45:06Z,286247,4686,155,PT37S,22
wwuQrX40kvY,KanalZero,"DZIENNIK NARODOWY #21: OFENSYWA LUDZI-PSÓW, NAWROCKI GASI ŚWIATŁO ŻURKOWI, BERKOWICZ W STUDIU",2025-12-12T12:01:59Z,227872,10418,614,PT21M43S,22
sI4YZBPPWO0,KanalZero,STANOWSKI O DECYZJI SĄDU,2025-12-12T10:30:39Z,29067,894,39,PT50S,22
9SYayJo4GXE,KanalZero,KOWAL WYCISKA NA ŁAWECZCE! JAK MU POSZŁO?,2025-12-12T10:00:18Z,19043,166,27,PT56S,22
KFDviXuPD4Q,KanalZero,BOSAK I SKORSKI MAJĄ SPORĄ WIEDZĘ,2025-12-12T09:45:06Z,88145,594,75,PT56S,22
eLiLhNO0Nvk,KanalZero,STANOWSKI OCENIA WYROK W SPRAWIE JANOSZEK,2025-12-12T09:15:04Z,103331,1497,55,PT39S,22
xJt9SI6U9Fg,KanalZero,DLACZEGO WŁOSKA KUCHNIA JEST NAJLEPSZA? NETFLIX POŻERA RYWALI - KOŁODZIEJSKA & WUWUNIO,2025-12-12T08:47:18Z,36973,838,58,PT2H39M36S,22
sxkIhacNj2A,KanalZero,DLACZEGO WARTOŚĆ PKP CARGO SPADA?,2025-12-12T08:45:06Z,30380,545,39,PT1M19S,22
jf1Kmk2c224,KanalZero,"STANOWSKI: JANOSZEK, WYROK SĄDU I LICZNE ABSURDY",2025-12-12T08:30:06Z,866611,35290,4434,PT28M2S,22
5vG5VKa9BLY,KanalZero,O CO CHODZI W SZLACHETNEJ PACZCE?,2025-12-12T08:20:00Z,7929,144,0,PT44S,22
o1ppIb7XxKY,KanalZero,BIOLOGICZNY MĘŻCZYZNA URODZIŁ DZIECKO - ŻUKOWSKA ZASKAKUJE,2025-12-12T08:01:11Z,27858,596,70,PT51S,22
Jf0b0kAXb8g,KanalZero,PREZYDENT SKLONOWAŁ SWOJEGO PSA! DLACZEGO?,2025-12-12T07:45:02Z,7925,96,10,PT48S,22
gksYrNETqhM,KanalZero,OSZUSTWO CZY ŁEB DO INTERESÓW?,2025-12-12T07:30:31Z,15898,225,7,PT45S,22
Dn-t7rluCKg,KanalZero,DENTYSTA OCENIA BONDING. CZY TO BEZPIECZNE?,2025-12-12T07:15:01Z,25674,179,13,PT1M15S,22
oXCWsHP2DuY,KanalZero,ODEBRAŁA NOBLA. MUSIAŁA UCIEC Z KRAJU,2025-12-12T07:00:49Z,17634,193,10,PT29S,22
xMKPP8gamL0,KanalZero,"NFZ, PIENIĄDZE, ZADŁUŻENIE SZPITALI, PACJENCI BEZ LECZENIA. WYJAŚNIAMY, JAK TO (NIE) DZIAŁA",2025-12-11T19:01:08Z,61785,2386,520,PT15M9S,22
9TQgRiy4G80,KanalZero,ZARZĄD ODWOŁAŁ MARCINA WOJEWÓDKĘ,2025-12-11T18:00:10Z,31179,752,47,PT51S,22
7665yaGtcvI,KanalZero,MACHADO UCIEKŁA Z WENEZUELI I ODEBRAŁA NOBLA. POMÓGŁ JEJ TRUMP,2025-12-11T17:30:03Z,44313,1865,283,PT14M58S,22
w2BwfTuCXqY,KanalZero,CZARZASTY PRZEWODNICZĄCYM LEWICY?,2025-12-11T17:01:52Z,17772,234,102,PT1M42S,22
jEXDMQhvsrs,KanalZero,"HOŁOWNIA, POLSKA 2050. MAZUREK O UPADKU TEGO PROJEKTU",2025-12-11T16:30:19Z,226753,7903,646,PT12M50S,22
wxxZ1NIoqI0,KanalZero,"FILIP CHAJZER, DR TRAFIDŁO, BONDING NA ZĘBACH I WIELKA AWANTURA. KTO MA RACJĘ?",2025-12-11T15:39:38Z,217371,3648,1350,PT24M40S,22
nwe8Ddwutsc,KanalZero,NAWROCKI JEŹDZI CZOŁGIEM,2025-12-11T15:01:39Z,124099,4388,527,PT51S,22
cwt42d2fxaE,KanalZero,"PKP CARGO, SPRZEDAŻ AKCJI NA GRANICY PRAWA. CO ZROBIŁ CZŁONEK RADY NADZORCZEJ?",2025-12-11T14:25:33Z,43780,1641,220,PT12M25S,22
Zqmh5P3koPM,KanalZero,WOJCIECH GOLA O PRZYSZŁOŚCI FREAFFIGHTÓW. ZGADŁ?,2025-12-11T13:45:11Z,112201,567,72,PT1M49S,22
kapwuT4Y1sc,KanalZero,KANAŁ ZERO POMAGA W SZLACHETNEJ PACZCE,2025-12-11T13:15:14Z,41033,872,64,PT1M56S,22
DsIn-zCfVho,KanalZero,ARLETA BOJKE WYCISKA NA ŁAWECZCE! DAŁA RADĘ?,2025-12-11T12:45:05Z,23497,180,5,PT36S,22
DgPfbEeq9DM,KanalZero,DLACZEGO ŚMIEJECIE SIĘ Z ŻUKOWSKIEJ?,2025-12-11T12:15:02Z,211790,4308,342,PT1M2S,22
-dMRSdnVjkA,KanalZero,MONIKA WĄDOŁOWSKA ZAWSZE O TYM MARZYŁA,2025-12-11T12:00:01Z,38690,453,83,PT50S,22
AXt8lSHWm4U,KanalZero,LEWICA CHCE NOWYCH PODATKÓW. ZAPŁACIMY WIĘCEJ ZA JEDZENIE,2025-12-11T11:45:03Z,23973,312,222,PT2M35S,22
eK5msbapifs,KanalZero,NAWROCKI O SŁUŻBIE WOJSKOWEJ,2025-12-11T11:26:30Z,24304,489,31,PT1M14S,22
PdzTdBQ8jXc,KanalZero,"CAR-BOMBA I SZALEŃSTWO ATOMOWEGO WYŚCIGU ZBROJEŃ. JAK POTĘŻNA BYŁA, GDZIE JĄ ZDETONOWANO?",2025-12-11T10:51:24Z,128477,3923,221,PT17M16S,22
B9WLKhZiih8,KanalZero,GLENCIU W KANALE ZERO,2025-12-11T10:30:08Z,8716,63,3,PT1M29S,22
ssiwPhL6cR8,KanalZero,ŻUKOWSKA SZOKUJE. Z PŁODU NIE ZAWSZE POWSTAJE CZŁOWIEK,2025-12-11T10:15:08Z,500030,8947,954,PT34S,22
r_6CHJIaeKY,KanalZero,SOCIAL MEDIA DZIELĄ LUDZI I WYWOŁUJĄ NIENAWIŚĆ. CO MOŻNA Z TYM ZROBIĆ?,2025-12-11T10:01:30Z,36856,1180,62,PT2M12S,22
rHDb-_DiAuo,KanalZero,ŻUKOWSKA O OBRONIE OJCZYZNY,2025-12-11T09:45:04Z,63610,969,92,PT1M2S,22
ocLyt7M2g-g,KanalZero,JAJECZNICA MENTZENA VS NALEŚNIKI PO ZEMBACZYŃSKU? CO BYŚ ZJADŁ?,2025-12-11T09:04:43Z,17564,72,22,PT1M22S,22
rF22LZYU_k4,KanalZero,"7:00 RAPER, KTÓRY ZOSTAŁ MALARZEM. DRIFTERKA Z MIŁOŚCI DO AUT I TEDE & WUWUNIO",2025-12-11T09:02:45Z,37318,852,44,PT2H45M15S,22
Wsj1M7m4h-M,KanalZero,"AUTOR STRATEGII BEZPIECZEŃSTWA NARODOWEGO USA, IDEOLOG MAGA. SYLWETKA ELBRIDGE’A COLBY’EGO",2025-12-11T08:30:27Z,60546,2052,182,PT20M4S,22
kXw8cnBz4YI,KanalZero,MAZUREK UPOMINA ŻUKOWSKĄ,2025-12-11T08:15:09Z,224369,3803,354,PT28S,22
PyAcmXjSuVU,KanalZero,ŻUKOWSKA NIE UZNAJE KRS ALE WZIĘŁA Z NIEGO PIENIĄDZE,2025-12-11T08:00:27Z,9445,372,27,PT2M2S,22
fFDr3uW7C4I,KanalZero,POLSKA WEŹMIE UDZIAŁ W EUROWIZJI. TVP NIE PRZESZKADZA IZRAEL?,2025-12-11T07:45:00Z,19456,254,45,PT57S,22
058BGx44qNc,KanalZero,ANNA MARIA ŻUKOWSKA: NAJGŁUPSZE WYPOWIEDZI. KOMENTUJE ROBERT MAZUREK,2025-12-10T19:00:01Z,931166,28307,3668,PT26M31S,22
qmfROfv-wKc,KanalZero,MIELI Z TYM SPORY PROBLEM,2025-12-10T17:32:02Z,22512,242,11,PT1M35S,22
g8m0GEI4Bb4,KanalZero,POLSKA-UKRAINA: NOWY KIERUNEK? DOSTANIEMY TECHNOLOGIĘ W ZAMIAN ZA MIG-I,2025-12-10T17:03:13Z,69687,3034,1017,PT11M47S,22
FkUQRWph4sA,KanalZero,TRUMP TO DLA NIEGO INSPIRACJA. Rządy Javiera Milei,2025-12-10T16:00:33Z,23383,220,11,PT1M48S,22
VIO4L1iBlsU,KanalZero,NAWROCKI NA LIŚCIE NAJBARDZIEJ WPŁYWOWYCH LUDZI W EUROPIE,2025-12-10T15:33:59Z,140369,4922,492,PT19M27S,22
ti9GQSgobrw,KanalZero,ZNOWU PLUJE JADEM! POWRÓT NIESIOŁOWSKIEGO,2025-12-10T15:02:01Z,42628,632,187,PT2M14S,22
d7NEKRJk_1k,KanalZero,AUSTRALIA BLOKUJE SOCIAL MEDIA. NASTOLATKOWIE PROTESTUJĄ,2025-12-10T14:24:27Z,104090,1620,263,PT1M22S,22
zBjrqjhj24M,KanalZero,OPENAI KUPUJE POLSKĄ SPÓŁKĘ. INPOST - EBAY I 3 WIEDŹMINY W 6 LAT | RYNKI OD ZERA #23,2025-12-10T14:01:47Z,64004,1906,119,PT13M16S,22
sNeGRkykjQM,KanalZero,JASIEK PIWOWARCZYK NA ŻYWO W KANALE ZERO,2025-12-10T13:15:10Z,26075,337,12,PT2M21S,22
00zWz94LiaM,KanalZero,FORMUŁA STUDENT - KOSZT PRZYGOTOWAŃ,2025-12-10T12:49:08Z,7760,52,1,PT1M10S,22
kT_6KctHoPc,KanalZero,"FACEBOOK, YOUTUBE, TIKTOK OD DZIŚ ZAKAZANE W AUSTRALII",2025-12-10T12:01:41Z,53586,2392,860,PT16M19S,22
7JgigjSGFz4,KanalZero,KACZYŃSKI PRZEPROSI ROKITĘ?,2025-12-10T11:30:07Z,19667,229,25,PT1M17S,22
qb_KW2vIzN8,KanalZero,KIZO VS JĘZYKI OBCE. JAK MU POSZŁO?,2025-12-10T11:01:50Z,25613,139,5,PT39S,22
n8AhCUFI2Og,KanalZero,ROSYJSKA PROPAGANDA W WARSZAWIE,2025-12-10T10:45:10Z,28033,537,21,PT2M4S,22
0ToVeFI8xDY,KanalZero,TEDE W SZOKU. JAK ON TO ZROBIŁ?,2025-12-10T10:30:00Z,459572,2279,99,PT2M34S,22
TvWMKxTHY7Q,KanalZero,JAVIER MILEI - GENIUSZ? WARIAT? 2 LATA PREZYDENTURY “ARGENTYŃSKIEGO TRUMPA”,2025-12-10T10:00:52Z,187884,4314,556,PT30M43S,22
ERKNE0YTXHE,KanalZero,JAK RZĄD POWINIEN POMAGAĆ W LECZENIU CHORÓB RZADKICH?,2025-12-10T09:39:10Z,84536,1368,69,PT1M16S,22
4UMVdcPxKxU,KanalZero,7:00 WARGA & TOMASZ KAMMEL - PORANEK!,2025-12-10T09:08:29Z,33453,806,47,PT2H47M45S,22
69f-OzpKnyo,KanalZero,"MAZUREK I ZALEWSKI: NIESIOŁOWSKI, KREATURA, PLUGAWSTWO, INNE EPITETY",2025-12-10T08:00:15Z,326070,10987,1910,PT31M12S,22
JtBbx4mlK48,KanalZero,O CO CHODZIŁO KACZYŃSKIEMU?,2025-12-10T07:45:03Z,10234,142,17,PT1M20S,22
TpG537qwkdM,KanalZero,W POLSCE NIE MAJĄ NA CO LICZYĆ. MUSZĄ LECZYĆ CHOROBY ZA GRANICĄ,2025-12-10T07:30:30Z,297059,5534,416,PT1M,22
GXdijRHWT0A,KanalZero,MUZYKA AI TO CHWILOWA MODA? SIR MICHU KOMENTUJE,2025-12-10T07:15:01Z,16532,72,41,PT56S,22
mqMABsMf0Dk,KanalZero,NOWY FORMAT NA KANALE ZERO. O CO CHODZI?,2025-12-10T07:00:47Z,92239,4603,211,PT1M57S,22
mV_1C9JpLBo,KanalZero,PO CO JEST GIEŁDA? DO CZEGO SŁUŻY?,2025-12-10T06:45:04Z,27596,329,17,PT1M50S,22
bsJX2DLASmY,KanalZero,KTO ZDOMINUJE HOLLYWOOD?,2025-12-10T06:30:19Z,16266,186,10,PT39S,22
JOYaDCSJvuA,KanalZero,"ROBIMY, NIE GADAMY! #1 PISZEMY USTAWĘ",2025-12-09T21:32:14Z,124253,3506,222,PT2H13M26S,22
DVvbkv1VMKU,KanalZero,TEDE MIAŁ NAGRYWAĆ Z MEZO!,2025-12-09T21:00:16Z,32925,102,3,PT33S,22
i7afMA_smXw,KanalZero,PISARZE VS AI. O CO WALCZĄ?,2025-12-09T20:00:51Z,8422,32,2,PT2M49S,22
8-is056FYDw,KanalZero,TUSK SIĘ POMYLIŁ CZY OSZUKAŁ?,2025-12-09T18:45:00Z,196761,5848,477,PT1M12S,22
MUtAPPU2u0g,KanalZero,320 TYS. TYLE KOSZTUJE ORGANIZACJA SPOTKANIA ZE SŁAWOSZEM UZNAŃSKIM-WIŚNIEWSKIM,2025-12-09T18:25:03Z,140219,4392,1139,PT15M1S,22
lum9lQXd7p4,KanalZero,LOT PRZEGRAŁ CZY WYGRAŁ?,2025-12-09T18:01:03Z,38985,294,26,PT42S,22
tfH0EpWfKls,KanalZero,MATKA ODESZŁA. ZAJĄŁ SIĘ DZIEĆMI. TERAZ SZUKA PRACY,2025-12-09T17:45:02Z,1104792,29704,2329,PT1M28S,22
LOHV4R216b8,KanalZero,"KACZYŃSKI CHCIAŁ ZMIENIĆ USTRÓJ, ALE ZOSTAWIŁ TOTALNY BAŁAGAN | NIEPOPRAWNIK #82",2025-12-09T17:30:07Z,23835,757,304,PT37M13S,22
xixPNA-MVPU,KanalZero,BIEDA TO NIE STAN UMYSŁU. 2 MILIONY POLAKÓW ŻYJE W UBÓSTWIE,2025-12-09T16:34:46Z,218313,8446,1451,PT24M17S,22
cAfata809d4,KanalZero,NAWROCKI STAJE SIĘ PROBLEMEM DLA PISU?,2025-12-09T16:23:39Z,18838,228,19,PT2M6S,22
laOaLAEdkfc,KanalZero,"NETFLIX, TRUMP, TVN - STARCIE GIGANTÓW O KONTROLĘ MEDIÓW",2025-12-09T15:30:34Z,124253,3818,302,PT15M54S,22
0Rp6DvvgFZo,KanalZero,POLITYCY NIE OGARNIAJĄ KRYPTOWALUT ANI SZTUCZNEJ INTELIGENCJI,2025-12-09T15:14:42Z,25740,401,40,PT1M15S,25
5jtx04wP6eY,KanalZero,STRACONA SZANSA POLSKI! LOT NIE PRZEJĄŁ CZESKICH SAMOLOTÓW,2025-12-09T14:30:08Z,94787,4340,512,PT21M35S,22
1IAReZzW_r4,KanalZero,ROKITA DRWI Z KACZYŃSKIEGO. KURIOZUM PREZESA,2025-12-09T13:36:27Z,93593,4699,660,PT31M41S,22
D2lrBuKYAhw,KanalZero,DYSKUSJA NA KOLEGIUM O UKRAINIE,2025-12-09T13:06:57Z,99920,1366,119,PT1M44S,22
nNV9NDeSjuI,KanalZero,STAN WYJĄTKOWY NA LITWIE. CO SIĘ STAŁO?,2025-12-09T12:35:34Z,29969,579,33,PT1M23S,22
cfoO729Ctgg,KanalZero,ANNA MARIA ŻUKOWSKA W GODZINIE ZERO,2025-12-09T11:45:05Z,53849,1256,152,PT44S,22
WxvajNvYeIg,KanalZero,WYMARZONY PREZENT DLA MĘŻCZYZNY TO ...,2025-12-09T11:34:47Z,16884,216,32,PT42S,22
7KhppouLxRA,KanalZero,SKANDALICZNY WYKŁAD W WARSZAWIE. JAK ZAREAGUJĄ POLSKIE WŁADZE?,2025-12-09T10:52:33Z,136988,4511,1083,PT19M9S,22
tjy_0tkCiVo,KanalZero,MINISTERSTWO AI - DOBRY POMYSŁ?,2025-12-09T09:15:11Z,11129,159,23,PT1M2S,25
xMFCpiTWGdc,KanalZero,PREZYDENT KOMENTUJE WYGWIZDANIE W TEATRZE,2025-12-09T09:01:35Z,184800,4666,256,PT1M31S,22
pxrKGfRL5J8,KanalZero,POŁAĆ I TEDE UCZĄ SIĘ MAGICZNYCH SZTUCZEK. CZY Z FORMUŁY STUDENT MOŻNA PRZESKOCZYĆ DO FORMUŁY 1?,2025-12-09T08:54:32Z,40740,993,48,PT2H39M51S,22
mKhsPwdhyX8,KanalZero,TUSK ZNOWU POTĘŻNY?,2025-12-09T08:45:03Z,12245,211,16,PT1M29S,22
sgNsiFPY0DY,KanalZero,KTO WYGRAŁ BEEF: ERIPE CZY BEDOES?,2025-12-09T08:30:39Z,26775,176,35,PT54S,22
9xMjgCONz18,KanalZero,NAWROCKI MOCNO O SIKORSKIM,2025-12-09T08:15:00Z,26025,867,33,PT2M15S,22
J9kp9_356Eo,KanalZero,JAK TUSK POGRĄŻYŁ KAMPANIĘ TRZASKOWSKIEGO,2025-12-09T08:00:32Z,28999,1615,174,PT2M16S,22
80YGZB4cHlU,KanalZero,WYBORCY PISU CHCĄ NOWYCH TWARZY. CHCĄ WIĘCEJ NAWROCKICH,2025-12-09T08:00:18Z,101474,3996,670,PT13M29S,22
sXhp0up0zkA,KanalZero,POLSKA ZNOWU JEST POMIJANA. DLACZEGO?,2025-12-09T07:45:09Z,13897,383,55,PT49S,22
Hrz87dTvUfE,KanalZero,JAROSŁAW KRÓLEWSKI O CPK,2025-12-09T07:30:09Z,17060,157,0,PT16S,25
_iPWvPmte2M,KanalZero,NAWROCKI REAGUJE NA NAZYWANIE GO WETOMATEM,2025-12-09T07:00:39Z,108273,4734,234,PT1M49S,22
pW9yvD0QQug,KanalZero,NIE MOŻEMY BYĆ FRAJERAMI. MARNUJEMY POTENCJAŁ,2025-12-09T06:45:07Z,11494,197,9,PT44S,25
h878Wi3cbG0,KanalZero,ADWENTOWY POJEDYNEK: TEDE VS WUWUNIO,2025-12-09T06:30:29Z,6360,70,2,PT1M14S,22
my3X_xmw_QE,KanalZero,GROUND ZERO #98: SZTUCZNA INTELIGENCJA W POLSKIEJ STRATEGII | GOŚĆ - JAROSŁAW KRÓLEWSKI,2025-12-08T21:00:54Z,69620,2684,324,PT1H46M5S,25
MbzOrR0B3oY,KanalZero,CZAS NA AI W SĄDACH! (FILM PRAWA I SPRAWIEDLIWOŚCI),2025-12-08T20:45:04Z,6321,230,74,PT14M25S,22
OTopg5tVs5c,KanalZero,"BRAK PIENIĘDZY, WSTRZYMANE ZABIEGI. APEL DYREKTORÓW SZPITALI",2025-12-08T19:42:58Z,95816,3807,821,PT12M40S,22
v0OzbyM7P0w,KanalZero,SMARTWINGS W ZŁEJ KONDYCJI. DOBRA DECYZJA LOTU,2025-12-08T19:08:01Z,24041,1175,123,PT12M33S,22
y_AVOZZwzsg,KanalZero,"TUSK OGŁASZA SUKCES, OPOZYCJA MÓWI O KOMPROMITACJI. CO Z PAKTEM MIGRACYJNYM?",2025-12-08T17:49:45Z,91790,3693,412,PT14M42S,22
WgqvqZ6bs4w,KanalZero,MAZUREK: POLSKA POLITYKA TO DOM WARIATÓW,2025-12-08T16:53:54Z,358640,11915,637,PT20M,22
Fdy6qEBtvXk,KanalZero,W LONDYNIE O UKRAINIE - ZNÓW BEZ POLSKI. DYSKUSJA NA KOLEGIUM REDAKCYJNYM,2025-12-08T15:34:24Z,70206,3148,703,PT18M12S,22
GAqz0vaV_Gs,KanalZero,TO DLA NICH ZBIERAMY PIENIĄDZE,2025-12-08T15:16:45Z,25142,226,9,PT2M55S,22
9Muk0Hj6byQ,KanalZero,MŁODZIEŻOWE SŁOWO ROKU 2025 WYBRANE!,2025-12-08T14:30:12Z,221613,1242,245,PT16S,22
1bya0pn65u4,KanalZero,NAWROCKI: NAZYWANIE MNIE WETOMATEM W OGÓLE MNIE NIE BOLI. DLACZEGO PREZYDENT ZAWETOWAŁ 17 USTAW?,2025-12-08T14:20:43Z,23983,1047,133,PT40M46S,22
MaHTy2ksoPY,KanalZero,SZTUCZNA INTELIGENCJA W POLSKIEJ STRATEGII,2025-12-08T13:30:20Z,15480,213,9,PT43S,25
yvMm7Rfy0zs,KanalZero,JUŻ NIE MOŻNA TAK MÓWIĆ,2025-12-08T13:02:07Z,25004,482,30,PT2M2S,22
U8L4fIC_QRg,KanalZero,DONALD TUSK MA KOMPLEKS PREZYDENTURY,2025-12-08T12:30:44Z,40127,1218,83,PT1M52S,22
60NplPgB_rg,KanalZero,FOTOGRAF NAWROCKIEGO O SWOJEJ PRACY,2025-12-08T12:00:20Z,23329,494,20,PT55S,22
W2aGouJNac4,KanalZero,LEGIA IDZIE NA DNO. SALAH WŚCIEKŁY NA LIVERPOOL. ANALIZA LOSOWANIA GRUP MISTRZOSTW ŚWIATA,2025-12-08T11:52:53Z,37086,759,42,PT2H37M51S,22
f5h6CSByWRQ,KanalZero,KTO WYGRAŁ BEEF: FAGATA CZY YOUNG LEOSIA,2025-12-08T11:30:42Z,55964,250,27,PT59S,22
UvAF81yObRw,KanalZero,"""NIKT TAK NIE ATAKOWAŁ PREZYDENTÓW JAK TUSK""",2025-12-08T10:50:57Z,108515,4567,483,PT20M28S,22
8rh1PI7xCUI,KanalZero,POLSCY POLITYCY VS ELON MUSK,2025-12-08T10:30:08Z,19152,457,47,PT2M12S,22
CaTqRc0rMDc,KanalZero,GOTOWANIE DLA PREZYDENTA,2025-12-08T10:00:32Z,28734,269,20,PT1M7S,22
O59bYJW4j7w,KanalZero,KIZO POZNAJE NAWROCKIEGO,2025-12-08T09:30:12Z,248077,2564,128,PT37S,22
PGnH-rRGAvo,KanalZero,MUZYKA I LITERATURA KONTRA AI. DLACZEGO SIR MICHU SIĘ NIE BOI?,2025-12-08T08:59:16Z,35930,851,40,PT2H35M6S,22
duWLP41XG1Q,KanalZero,NIEMCY W SEKRECIE UKŁADAJĄ SIĘ Z ROSJĄ? TAJNE SPOTKANIE W ABU ZABI,2025-12-08T08:25:07Z,152810,5339,965,PT15M9S,22
aEClrUagsss,KanalZero,ZERO ABSOLUTNE #33: DWA SŁAWY,2025-12-07T21:20:35Z,88404,2481,162,PT2H4M43S,22
zRBLkD2gjzM,KanalZero,"TRUMP PISZE STRATEGIĘ, TUSK POUCZA TRUMPA, MUSK ŚMIEJE SIĘ Z TUSKA, SIKORSKI WYSYŁA MUSKA NA MARSA",2025-12-07T17:45:08Z,183729,5778,676,PT21M48S,22
jvpS1d1ZCRs,KanalZero,"POGOŃ ALEKSANDRA ZA DARIUSZEM | BITWY, KAMPANIE, WOJNY #60",2025-12-07T17:01:20Z,21775,1251,65,PT52M45S,22
aR-ZSsbIkBY,KanalZero,"WOJCIECH KORFANTY. CZŁOWIEK, KTÓREGO NIENAWIDZIŁ PIŁSUDSKI",2025-12-07T16:05:26Z,24044,1569,280,PT1H18M31S,22
b7Oq1UIgf6k,KanalZero,KOLEJNY PREZENT ADWENTOWY,2025-12-07T16:00:59Z,66464,559,31,PT41S,22
CEnY5O8aEzQ,KanalZero,REAKCJA WARDĘGI NA WYGRANIE AUKCJI,2025-12-07T15:30:08Z,322538,5108,108,PT42S,22
SnsF-XqwIy8,KanalZero,CO TAM SIĘ WYDARZYŁO?,2025-12-07T15:00:55Z,405116,8029,225,PT46S,22
IiPSrOYc05M,KanalZero,"""NIE"" DLA IZRAELA NA EUROWIZJI, PUTIN W INDIACH, TRUMP VS KONGRESMENKA Z SOMALII | ŚWIAT OD ZERA #85",2025-12-07T14:00:25Z,84876,2880,343,PT48M31S,25
I7UWi9_vqVE,KanalZero,STANO VS BIGOS,2025-12-07T13:30:32Z,35148,380,9,PT1M44S,22
BoWfP2bZGxk,KanalZero,NIEBEZPIECZNA SYTUACJA NA LOTNISKU,2025-12-07T13:00:18Z,122037,327,18,PT9S,25
iSBJytbLadc,KanalZero,KIZO VS BOKSER,2025-12-07T12:01:24Z,112419,636,31,PT1M34S,22
3vXnPS79RxQ,KanalZero,"SEKRET MÓZGU, PANIKA WOKÓŁ VPN, TABELE ŻYCIA, AI PO ROZWODZIE, SZTUKA PICIA KAWY | TYGODNIK PSYLLOSA",2025-12-07T11:33:55Z,9487,446,22,PT23M43S,22
xPkw2x4jiRo,KanalZero,GOLEC X BEDOES - JAK WYGLĄDAŁA WSPÓŁPRACA?,2025-12-07T11:31:02Z,34130,651,14,PT2M26S,22
vSCm3wbYLWQ,KanalZero,ROMAN GIERTYCH DLA KANAŁU ZERO,2025-12-07T11:01:58Z,349718,4048,1171,PT1M10S,22
J5xBsc6UKZk,KanalZero,NAWROCKI O DARIUSZU WIECZORKU,2025-12-07T10:30:10Z,2206738,47935,1162,PT41S,22
kTd0VJQx1Cg,KanalZero,NAWROCKI Z WETOMATEM,2025-12-07T10:01:15Z,449291,6342,275,PT19S,22
t9Bq0rj-Ka8,KanalZero,"DLACZEGO PREZYDENT WETUJE, TUSK, SIKORSKI, ŻUREK I PROCESY",2025-12-07T09:44:09Z,706095,17196,2159,PT2H31M52S,22
_eK4lZyMyfM,KanalZero,CO LUBI JEŚĆ NAWROCKI?,2025-12-07T09:30:18Z,179675,2697,138,PT1M5S,22
ehcd8NFCuSk,KanalZero,NAWROCKI UŁASKAWI ZIOBRO?,2025-12-07T09:01:07Z,175986,2510,152,PT1M23S,22
FwSAwOJgs2U,KanalZero,"WETOMAT, NOMINACJE AMBASADORÓW I SPOWIEDŹ STANOWSKIEGO. NAJLEPSZE FRAGMENTY WYWIADU Z NAWROCKIM",2025-12-07T08:18:39Z,877123,28176,2923,PT53M2S,22
-Sj-Sk_nleM,KanalZero,STANOWSKI TĘSKNI ZA BYCIEM DZIENNIKARZEM?,2025-12-07T08:03:59Z,198625,2807,69,PT1M37S,22
