video_id,channel_name,title,published_at,view_count,like_count,comment_count,duration,duration_seconds,category_id
OiDq5gscZD4,Imponderabilia,"Negocjator Policyjny: jak działa policja, pomoc osobie z depresją, akcje ratunkowe | Imponderabilia",2024-06-02T17:00:12Z,83420,1937,140,PT1H40M6S,6006,22
FMoiiNAvnBI,Imponderabilia,"Antoni Dudek o historii PRL; wybory 2024, komisje śledcze, CPK, Tusk vs Kaczyński | Imponderabilia",2024-05-26T17:00:16Z,120513,2461,292,PT1H9M59S,4199,25
pfI0lHQYKU0,Imponderabilia,"Matylda/Łukasiewicz: MATKA, millenialsi, wybory w Polsce, terapia i ostatnie IMPONDERABILIA",2024-05-23T17:00:36Z,35805,642,88,PT1H50M30S,6630,22
WxmhsHtjsgc,Imponderabilia,"Karolina Bruchnicka, gwiazda filmów: Córka Trenera, Minuta Ciszy i Supersiostry | Imponderabilia",2024-05-16T17:00:18Z,27097,396,28,PT1H49M14S,6554,22
aIKkapNAbs0,Imponderabilia,"Andrzej Pągowski: plakaty filmowe, De Niro, Męskie Granie: Zawiałow, IGO, Mrozu | Imponderabilia",2024-05-12T16:50:57Z,30738,758,56,PT1H47M27S,6447,22
7UHowBvRB4g,Imponderabilia,"Wojtek Sawicki [Life on Wheelz]: niepełnosprawność, realizacja marzeń, religijność | Imponderabilia",2024-05-05T17:00:03Z,65677,1591,247,PT1H49M21S,6561,22
YdvYuot-IBk,Imponderabilia,"Diana Sałacka: humor, stand-up, suchary, najlepsze żarty i dowcipy | Imponderabilia",2024-04-21T16:56:25Z,65985,1032,187,PT2H29M8S,8948,22
169fSmZniGA,Imponderabilia,"Piotr Kędzierski: Kuba Wojewódzki, UFO, najlepsze anegdoty, Kanał Sportowy, terapia | Imponderabilia",2024-04-14T16:53:10Z,215515,2751,313,PT2H14M18S,8058,22
IESBCkRTNBY,Imponderabilia,"Katarzyna Bonda: Krew w piach, morderstwa kobiet, seryjny morderca | Imponderabilia",2024-04-07T17:00:16Z,89001,2041,185,PT2H12M44S,7964,22
uoCeZr4Q3o8,Imponderabilia,"Agata Kulesza: Ida, Róża, 25 lat niewinności, Dom Dobry, Skazana, Zielona Granica | Imponderabilia",2024-04-04T17:00:38Z,228745,4450,241,PT1H23M39S,5019,22
zO__q6EYmEc,Imponderabilia,"Szymon Jadczak: Pegasus, komisja śledcza, wybory kopertowe, afery PiS, Ziobro, Lis | Imponderabilia",2024-03-28T17:46:42Z,101902,1929,347,PT2H18M1S,8281,25
dTAyPb49ASw,Imponderabilia,"Jak nie bać się żyć, zasady stoicyzmu, jak rzucić alkohol? Piotr Stankiewicz | Imponderabilia",2024-03-24T17:50:34Z,124613,1856,206,PT2H4M8S,7448,22
YhY49S0-sn4,Imponderabilia,"Karaś / Rogucki: Zaopiekuj się mną, czyli jak wygląda męska przyjaźń | Imponderabilia",2024-03-21T18:00:14Z,63139,1363,91,PT1H29M33S,5373,22
KX1Kef05Ltg,Imponderabilia,"Piotr Stramowski szczerze o miłości, aktorstwie, pieniądzach i Fame MMA | Imponderabilia",2024-03-15T17:56:11Z,44245,689,68,PT1H15M8S,4508,22
2z-aw3XZc_E,Imponderabilia,"Biała Odwaga, Goralenvolk: zdrada Polski podczas II wojny światowej? Marcin Koszałka  Imponderabilia",2024-03-10T17:52:32Z,80260,1229,246,PT1H14M25S,4465,22
LKNm5HXA8Lo,Imponderabilia,"Malwina Wędzikowska, The Traitors: Zdrajcy, czyli mafia w prawdziwym życiu | Imponderabilia",2024-03-06T17:42:07Z,52099,877,73,PT2H8M39S,7719,22
InyNSUK5erI,Imponderabilia,"Tomasz Makowiecki: kiedyś Idol, teraz Bailando, szczera rozmowa o szołbiznesie | Imponderabilia",2024-03-03T17:50:00Z,63907,925,93,PT1H57M,7020,22
2dML86Xy_vs,Imponderabilia,"Joanna Podgórska: dieta dla mózgu, co suplementować? Jak sobie radzić ze stresem? | Imponderabilia",2024-02-26T17:54:18Z,465789,8142,388,PT1H58M15S,7095,27
9LlsXMNmfIM,Imponderabilia,"KOMISJA ŚLEDCZA DS. PEGASUSA, jak działają polskie służby? Katarzyna Szymielewicz, Wojciech Klicki",2024-02-19T18:00:07Z,204572,1743,141,PT2H31M22S,9082,25
0bTKgQQxp1k,Imponderabilia,"Katarzyna Miller o starości, związkach i jak radzić sobie ze stresem w pracy? | Imponderabilia",2024-02-15T17:50:00Z,283084,6527,483,PT1H23M35S,5015,22
ppr49h5FRSc,Imponderabilia,"Maria Dębska szczerze o tym kiedy ślub, jaka była Kalina Jędrusik i czy mieć dzieci?  Imponderabilia",2024-02-11T18:00:32Z,137690,1472,115,PT1H50M44S,6644,22
Oik6IFFI9Q4,Imponderabilia,"Organek: PiS upada, Czarna Madonna i najważniejsze momenty w życiu | Imponderabilia",2024-02-06T17:46:22Z,41492,845,101,PT1H48M11S,6491,22
JBm-9gPhz_I,Imponderabilia,"Prawda o narkotykach, jak działają kartele? Dr hab. Piotr Chomczyński | Imponderabilia",2024-02-01T17:47:24Z,210395,3134,269,PT2H16M40S,8200,22
vvdKyNpWQIg,Imponderabilia,"Remigiusz Mróz: Forst, ułaskawienie prezydenta, Rodzina Monet i wielkie pieniądze | Imponderabilia",2024-01-29T17:50:00Z,287448,3933,252,PT1H37M45S,5865,22
kZFbMiONEpk,Imponderabilia,Jak Filip Kosior czyta głosem lektora audiobooki? | Imponderabilia,2024-01-21T18:00:45Z,283585,5445,706,PT2H17M41S,8261,22
JR7eKVpmXBY,Imponderabilia,"Jak urządzić mieszkanie - IKEA: pomysły, inspiracje - Anna Cybulska | Imponderabilia",2024-01-18T18:05:57Z,126462,1103,135,PT1H6M30S,3990,22
o3xb7oKlH4g,Imponderabilia,Magda Gessler - kuchenne rewolucje. Szczery wywiad o sukcesach i porażkach | Imponderabilia,2024-01-14T17:57:44Z,521772,11836,1036,PT1H20M56S,4856,22
EdxKzor1AcE,Imponderabilia,"Polskie firmy które PODBIJAJĄ ŚWIAT, jak osiągnąć sukces opowiada Artur Kurasiński | Imponderabilia",2024-01-07T17:53:19Z,75404,774,83,PT2H34M18S,9258,27
_uFSYs5IWyo,Imponderabilia,"Człowiek Warga: Stanowski [Kanał Zero], Pandora Gate, Pasut, Kanał Sportowy | Imponderabilia",2023-12-28T18:00:25Z,453833,6768,549,PT2H43M59S,9839,22
WwcvMgzu6xc,Imponderabilia,"Koniec PiS a związki partnerskie i prawa osób LGBT. Jacek Dehnel, Piotr Tarczyński | Imponderabilia",2023-12-19T17:47:11Z,41396,1125,276,PT2H27M37S,8857,22
dvuEqGIJFJg,Imponderabilia,"Rafał Pacześ, stand-up Czarna Wołga i najlepsze momenty z imprez firmowych | Imponderabilia",2023-12-17T17:54:35Z,1529652,18990,1304,PT1H45M15S,6315,22
rgLqJbiSrlw,Imponderabilia,Kacperczyk - wywiad o tym jak wygląda pokolenie końca świata | Imponderabilia,2023-12-14T18:01:37Z,69000,1688,53,PT1H31M46S,5506,22
iKWcTtsOw_8,Imponderabilia,"Andrzej Leder, wywiad o ekonomii nadmiaru, czy Polacy znają się na ekonomii? | Imponderabilia",2023-12-12T16:02:12Z,32791,720,108,PT1H2M2S,3722,22
H-mJydCPMsE,Imponderabilia,"Igor Herbut [LemON] i Sara James - wywiad o Must Be The Music, ojcostwie i AGT | Imponderabilia",2023-12-10T17:51:56Z,133980,2692,247,PT2H25M14S,8714,22
06hF8cLEWds,Imponderabilia,Pierwsza kobieta w Polsce skazana na dożywocie wyszła na wolność - Wojciech Tochman | Imponderabilia,2023-12-05T17:45:23Z,70759,1188,679,PT2H44M8S,9848,22
FKH7O-IKI70,Imponderabilia,"Podcastex: lata 90 i lata 00 - jak kiedyś wyglądała Polska, afery i kontrowersje | Imponderabilia",2023-11-30T17:59:49Z,93279,1356,139,PT2H26M46S,8806,22
Xwr8oQi4yO0,Imponderabilia,"Elon Musk: geniusz czy szaleniec? Walter Isaacson, biografia Elona Muska [LEKTOR PL]",2023-11-26T18:00:18Z,48312,1330,106,PT46M37S,2797,22
go2Zew6vw9I,Imponderabilia,"Historia II wojny światowej: ""eutanazja"" chorych w Polsce. Kalina Błażejowska | Imponderabilia",2023-11-21T17:47:28Z,51311,1195,140,PT1H39M30S,5970,27
3yKbh_lrPV4,Imponderabilia,"Arek Jakubik: Informacja Zwrotna, alkoholizm w Polsce; Dr Misio chory na Polskę | Imponderabilia",2023-11-16T17:55:18Z,242863,3762,261,PT1H38M15S,5895,22
NSExFHnvwg4,Imponderabilia,"Jakub Żulczyk, wywiad przez ""Ślepnąc od świateł"" do ""Dawno temu w Warszawie"" | Imponderabilia",2023-11-09T17:48:56Z,264686,3529,380,PT2H30M17S,9017,22
J7fHgDKyxkI,Imponderabilia,"Mery Spolsky - wywiad, gdzie Maria Przed Ołtarzem pokazała za dużo | Imponderabilia",2023-11-06T18:08:48Z,100127,2116,173,PT2H18M38S,8318,22
HC0BM01h20k,Imponderabilia,"Kwiat Jabłoni: od nowa wywiad o przyszłości i o tym co było, minęło | Imponderabilia",2023-10-29T17:57:29Z,151037,2996,172,PT1H54M5S,6845,22
JV4gP8JMad8,Imponderabilia,"Sonia i Borys Szyc: pierwszy wywiad o ""Miało Cię nie być"" i relacja ojca z córką | Imponderabilia",2023-10-27T16:58:36Z,52151,938,59,PT1H10M34S,4234,22
skSnd2J2Rks,Imponderabilia,Chłopi: jak powstał film i czy ma szansę na Oscara? Mirosław Baka | Imponderabilia,2023-10-24T16:56:32Z,195007,4096,424,PT1H26M2S,5162,22
jn4HIr7pHUg,Imponderabilia,Jak przebiec maraton? Czy chciałem się poddać? Jak zacząć biegać? Marcin Kęsy | Imponderabilia,2023-10-22T17:05:24Z,101267,1643,145,PT2H23M23S,8603,22
ittWc4RuJGM,Imponderabilia,"Łona: TAXI, wybory parlamentarne i historia hip hopu | Imponderabilia",2023-10-18T17:00:33Z,241264,5646,546,PT1H39M35S,5975,25
dlqksOI-_gI,Imponderabilia,"Tomasz Schuchardt: wywiad o tym, jak zostać aktorem i o roli Doppelganger: Sobowtór | Imponderabilia",2023-10-01T16:46:53Z,80493,1349,138,PT1H39M3S,5943,22
BYYv6xPBO0w,Imponderabilia,"Messi, Maradona, Haaland: najpiękniejsze akcje w piłce nożnej zna Michał Okoński | Imponderabilia",2023-09-18T17:00:10Z,24525,519,55,PT2H18M55S,8335,17
bTV5EXT4_aM,Imponderabilia,"Wybory 2023: Adrian Zandberg i Lewica: program wyborczy, na kogo głosować? | Imponderabilia",2023-09-10T17:00:20Z,304754,9176,3388,PT1H48M20S,6500,25
nmbnTiMgYr0,Imponderabilia,Co się dzieje po śmierci z ciałem? Seryjni mordercy i śmierć. Renata z Worka Kości | Imponderabilia,2023-09-07T17:00:29Z,196051,5491,487,PT2H18M19S,8299,27
keA3bPqDHi8,Imponderabilia,Wybory 2023 i polityka dzielą Polaków. Jak się dogadać mówi Wawrzyniec Smoczyński | Imponderabilia,2023-09-03T17:00:24Z,87621,1761,258,PT1H45M42S,6342,25
87QJxbMnUu4,Imponderabilia,"Karolina Pielesiak: Szparagi - SzpaRAP to przeszłość, teraz jest LOTTA | Imponderabilia",2023-08-29T17:00:08Z,60158,891,131,PT2H21M10S,8470,22
BQ8GBCYo1D8,Imponderabilia,Wybory 2023: czy PiS wygra wybory w 2023? Politycy ujawniają Tajemnice Kaczyńskiego! Kamil Dziubka,2023-08-20T17:00:07Z,1364566,12002,1822,PT2H42M15S,9735,25
KBahAqFs8z4,Imponderabilia,Co to TRIBUTE BAND? Elvis nie umarł? Pink Floyd wciąż koncertuje! Łukasz Droździel | Imponderabilia,2023-08-16T15:19:02Z,14488,315,44,PT1H42M46S,6166,22
MQdgeqZfjfQ,Imponderabilia,"Korwin, Mentzen, Wipler i cała Konfederacja. Jak wygląda naprawdę? Marcin Kącki | Imponderabilia",2023-08-13T17:00:22Z,304935,6300,2404,PT2H2M21S,7341,25
WeiHX9HNAcA,Imponderabilia,Wybory 2023 na kogo głosować? PiS czy PO? Konfederacja czy Lewica? Trzecia Droga? ORB Imponderabilia,2023-08-07T17:00:27Z,850167,13841,2002,PT2H59M18S,10758,25
YOOscNI0Jaw,Imponderabilia,Sztuczna inteligencja: politycy i wybory parlamentarne odejdą w niepamięć? Aleksandra Przegalińska,2023-07-30T17:00:16Z,51107,1180,139,PT1H29M9S,5349,22
qLjtvxpeZqs,Imponderabilia,"Tomasz Ćwiąkała - wywiad [Ekstraklasa, reprezentacja Polski, Santos, Lewandowski] | Imponderabilia",2023-07-23T17:00:25Z,160793,3546,163,PT1H48M41S,6521,22
kMa5onbkpG8,Imponderabilia,Wybory 2023: Sławomir Sierakowski - wywiad o tym kto wygra wybory. Pis czy PO? | Imponderabilia,2023-07-16T17:00:32Z,280353,5459,2126,PT1H26M33S,5193,25
vhhHUmnXUfo,Imponderabilia,"Michał Leja: stand-up z kartki, wywiad i RE:FLEKSJE z Szumowskim | Imponderabilia",2023-07-09T17:00:38Z,400648,5496,391,PT2H16M8S,8168,22
SAa4_dFEZ8E,Imponderabilia,Jesteśmy coś winni rodzicom? Jak odzyskać kontrolę nad swoim życiem? Matylda Kozakiewicz | Impo,2023-07-04T17:00:27Z,314929,4816,506,PT2H16M50S,8210,27
uNotMu-thrI,Imponderabilia,"Tajemnica czasu, czarna dziura i ostateczna teoria Stephena Hawkinga. Thomas Hertog | Imponderabilia",2023-06-25T17:00:24Z,37370,983,37,PT45M26S,2726,27
FSZdpmoLwTg,Imponderabilia,"Jakub Małecki [Sąsiednie Kolory, Horyzont]. Jak zostać pisarzem? | Imponderabilia",2023-06-22T17:00:14Z,75959,1901,192,PT1H44M11S,6251,22
jdp3x8vDsaQ,Imponderabilia,"Piotr Marzec, Liroy - wywiad o polityce [Konfederacja, Kukiz, PiS] i legalizacji 🌿 | Imponderabilia",2023-06-18T17:00:27Z,254124,3983,779,PT2H16M35S,8195,22
UqaevvGCN2g,Imponderabilia,"Dominik Bos: TVP i commentary w internecie [Gimper, Pasut, iDubbbz, Gargamel] | Imponderabilia",2023-06-11T17:00:14Z,716412,13691,806,PT2H29M19S,8959,22
WPwF7QW8xcA,Imponderabilia,Antoni Dudek o historii polskiej polityki. Kto wygra wybory 2023? | Imponderabilia,2023-06-01T17:00:16Z,1023118,9485,1116,PT2H14M18S,8058,25
KQoiq5Nseoo,Imponderabilia,"Nosowska: wywiad, degrengolada i czas kiedy była współuzależniona | Imponderabilia",2023-05-28T17:00:18Z,426159,8818,799,PT1H38M14S,5894,22
9uM9yCQRmIg,Imponderabilia,"Rosalie: wyjechać z Polski? Od: Kiedy powiem sobie dość, po Raj | Imponderabilia",2023-05-25T16:32:47Z,32398,493,34,PT1H31M38S,5498,10
et_xynpA7mw,Imponderabilia,Anna Gacek: ciekawe historie o muzykach: od Beyonce i Taylor Swift po The Strokes | Imponderabilia,2023-05-22T15:48:57Z,123066,1681,227,PT2H31M29S,9089,22
A-7cZ2XlEbY,Imponderabilia,Katarzyna Miller - wywiad i emocje: jak sobie z nimi radzić? | Imponderabilia,2023-05-18T16:48:54Z,343892,7918,523,PT1H54M55S,6895,27
05kV1te-wkc,Imponderabilia,"Aleksander Kwaśniewski: wywiad i ciekawe historie: Putin, Kaczyński, Wałęsa i inni | Imponderabilia",2023-05-11T16:30:00Z,1234715,18178,2497,PT1H54M33S,6873,25
yzerm4oqm8s,Imponderabilia,Łukasz Piszczek: wywiad o sukcesach i porażkach. Kamil Wódka: jak stworzyć mentalność sportowca?,2023-05-07T16:54:38Z,45642,877,58,PT1H35M5S,5705,22
v5lT-y9cjiQ,Imponderabilia,Anda Rottenberg: po co nam sztuka i Muzeum Sztuki Nowoczesnej? Czy będziemy burzyć pomniki JP2?,2023-05-04T16:30:08Z,108938,3307,305,PT47M28S,2848,22
Yg3E1F-rKxs,Imponderabilia,"Vito Bambino: Pracownia to prawie koniec. Jak pracował z Podsiadło, Sanah, Ewą Bem? | Imponderabilia",2023-04-28T16:30:07Z,258400,4280,248,PT1H59M51S,7191,22
11_mMziW3ms,Imponderabilia,"Jann: Gladiator, Eurowizja i szczery wywiad o przyszłości",2023-04-26T17:00:02Z,294258,10933,891,PT1H16M35S,4595,22
lPfBgqvI4ag,Imponderabilia,Jak radzić sobie z depresją? Jak radzić sobie z emocjami? Bogdan de Barbaro | Imponderabilia,2023-04-23T17:00:23Z,523384,10413,512,PT1H46M11S,6371,27
ruRlp_LDTdk,Imponderabilia,"Wybory 2023: wygra PiS, PO, może Mentzen lub Hołownia? Na kogo głosować? Odpowiada Karolina Wigura",2023-04-20T16:20:00Z,354745,6794,1945,PT1H35M21S,5721,25
zqM-Fp7rtdA,Imponderabilia,"Cezary Pazura: żarty, anegdoty o aktorach opowiada Wujek Czarek | Imponderabilia",2023-04-16T17:00:37Z,370430,6848,387,PT1H1M35S,3695,22
f8KYoSMkj9I,Imponderabilia,"Wywiady w biegu: Zuza Zaksiążkowane, Natalia Szymaniec, Angelika Sarna i Artur Kuciapski | Impo",2023-04-14T16:32:50Z,83689,2292,145,PT51M14S,3074,22
8wg4slkjKI0,Imponderabilia,"Agnieszka Grochowska szczerze o tym, jak podnieść się po porażkach | Imponderabilia",2023-04-10T17:00:07Z,175617,3154,223,PT1H2M25S,3745,22
BLZSoi8Yqfw,Imponderabilia,"Wegetarianizm: fakty, które zmienią Twoją dietę przedstawia Bartek Sabela | Imponderabilia",2023-04-06T17:00:11Z,65231,2055,682,PT1H22M22S,4942,22
ityCCRYGaic,Imponderabilia,Czy sztuczna inteligencja zabierze nam pracę? Filip Konopczyński | Imponderabilia,2023-04-02T17:00:31Z,87625,1542,217,PT1H49M42S,6582,22
19t7FgdcxH0,Imponderabilia,"Roxie Węgiel szczerze o: wierze, aborcji, Eurowizji i występach w TVP",2023-03-26T17:00:09Z,166639,3126,546,PT1H31M56S,5516,22
FaYjF2fvbNc,Imponderabilia,Karolina Gruszka: czego zazdrości?,2023-03-23T18:00:11Z,65026,1144,114,PT2H1M12S,7272,22
dmlC6toI8jw,Imponderabilia,Damian Kocur: kino to nie tylko Marvel,2023-03-19T18:00:08Z,29033,632,71,PT2H39M37S,9577,22
zfFPTRpFrZs,Imponderabilia,Piotr Zioła szczerze o chorobie psychicznej i powrocie po latach na scenę,2023-03-16T18:00:10Z,41749,888,87,PT1H10M57S,4257,22
M3hnjne6h2Y,Imponderabilia,Dlaczego reporter nie jest na wojnie od pomagania? Paweł Pieniążek,2023-03-12T18:00:11Z,40704,864,46,PT1H48M30S,6510,27
bo-kl_yIqQo,Imponderabilia,Bovska: Jak wyrazić tęsknotę za niespełnionym macierzyństwem?,2023-03-09T18:00:11Z,45956,976,69,PT1H48M3S,6483,22
h63V4XECXck,Imponderabilia,Dlaczego mężczyźni czują się atakowani? Rafał Masny,2023-03-05T18:00:10Z,148531,2767,362,PT2H51M15S,10275,22
AyHCWYZTI24,Imponderabilia,Ścigany listem gończym krytykuje Rosję i Putina - Dmitry Glukhovsky [Napisy PL],2023-03-02T18:00:11Z,84976,2723,258,PT1H56S,3656,22
W920bGrZOzA,Imponderabilia,Lekcja pokory od życia. L.U.C.,2023-02-26T18:00:11Z,52094,1193,142,PT2H5M26S,7526,22
Qcz6Ldced9A,Imponderabilia,Ludzie modlą się o nasze nawrócenie na heteroseksualizm. Way Of Blonde i Maschines,2023-02-23T18:00:10Z,143639,3476,548,PT1H37M15S,5835,22
9oK5PmGitDM,Imponderabilia,Do której partii chciał się zapisać Remigiusz Mróz?,2023-02-19T18:00:10Z,134823,2774,188,PT2H22M53S,8573,22
IhSWtknSfI4,Imponderabilia,"Historie miłości, gdy wydawało się, że na miłość jest już za późno. Agata Romaniuk",2023-02-09T18:00:10Z,84253,1961,124,PT1H35M51S,5751,22
YotBjBeE2VQ,Imponderabilia,"Błażej Król: wiem, że w każdej chwili mogę wszystko stracić",2023-02-05T18:00:11Z,56522,1146,97,PT1H27M22S,5242,22
m62C2K1EWn0,Imponderabilia,O czym marzą faceci? Martyna Harland,2023-01-26T18:00:07Z,55673,887,280,PT1H3M51S,3831,22
tJosTlLCQFk,Imponderabilia,"Martyna Wojciechowska: jak opowiedzieć historie kobiet, które przeszły przez piekło?",2023-01-15T18:00:07Z,232701,6423,398,PT1H34M28S,5668,22
t67UGcEzUb4,Imponderabilia,JIMEK: od Beyonce do historii polskiego hip-hopu,2023-01-08T18:00:07Z,135065,2498,250,PT1H59M31S,7171,22
rbjsSbHFHjM,Imponderabilia,Człowiek Warga podsumowuje najgorszy rok,2022-12-29T18:00:10Z,222430,4355,292,PT2H30M41S,9041,22
xQLLilkvP7o,Imponderabilia,Jestem prostym i wnerwionym chłopem. Michał Żurawski,2022-12-20T18:00:10Z,62170,1401,113,PT44M10S,2650,22
jRRevcumg7Q,Imponderabilia,Daria Zawiałow: Dawid Podsiadło pomógł mi w pisaniu tekstu,2022-12-18T18:00:11Z,125280,2155,196,PT1H33M23S,5603,22
4z0xL_8Rj4E,Imponderabilia,Co filmy dla dorosłych robią z naszym mózgiem i inne sprawy łóżkowe. Marta Niedźwiecka,2022-12-15T18:00:08Z,208953,4675,506,PT2H10M7S,7807,22
arVvLshBv48,Imponderabilia,Pezet. Jak się czuł będąc na dnie?,2022-12-11T18:00:09Z,659071,11145,765,PT1H48M54S,6534,22
oScJEUc13dg,Imponderabilia,Czego nie wiesz o molestowaniu? Joanna Gzyra-Iskandar,2022-12-08T18:00:09Z,36540,1023,500,PT1H25M7S,5107,22
rJb7hz9MH70,Imponderabilia,Norman Davies: miejsce Polski na mapie Europy się zmienia,2022-12-04T18:00:08Z,78816,2378,317,PT53M31S,3211,22
az63tPEgl0o,Imponderabilia,"""Za każdym przestępstwem stoi nieszczęście dziecka"" Katarzyna Borowska",2022-12-01T18:00:11Z,40457,867,53,PT1H37M47S,5867,22
S9yxB2Pqvrg,Imponderabilia,Katarzyna Zillmann: miłość zwycięży,2022-11-29T18:00:08Z,56910,1531,164,PT1H8M11S,4091,22
0AoRqPC0IDY,Imponderabilia,Doda: wyjdzie ze studia?,2022-11-27T18:00:08Z,672438,11001,2466,PT1H39M32S,5972,22
vZZNGNDTmG4,Imponderabilia,Tomasz Smokowski szczerze o Kanale Sportowym i szansach Polski na mundialu w Katarze,2022-11-24T18:00:08Z,286534,5005,366,PT2H18M40S,8320,22
JjwsNDDpNp4,Imponderabilia,Zygmunt Miłoszewski: byłem uzależniony od siedzenia we własnej głowie,2022-11-22T18:00:06Z,93629,1620,256,PT1H51M51S,6711,22
RwonlpmYmOU,Imponderabilia,"Wszyscy umrzemy, lepiej zająć się w życiu rzeczami ważnymi a nie pobocznymi. Oliver Burkeman",2022-11-20T18:00:09Z,26539,459,58,PT54M25S,3265,22
NZsMAlG7pGQ,Imponderabilia,Były lekarz opowiada najmocniejsze historie ze szpitala. Adam Kay [Napisy PL],2022-11-17T18:00:07Z,76182,1501,94,PT57M29S,3449,22
4X7zAQlGijM,Imponderabilia,Życie kobiety nie kończy się po porodzie. Justyna Szyc-Nagłowska,2022-11-13T18:00:08Z,63274,1145,174,PT1H17M33S,4653,22
hGQqx_JpzfU,Imponderabilia,Helena Norowicz: kiedy mam dobry humor czuję się jak piętnastolatka!,2022-11-10T18:00:09Z,106622,2530,206,PT1H1S,3601,22
qJ6Ynt8kPcA,Imponderabilia,"Wojciech Waglewski o sobie i VooVoo. Do tego Polska, Fisz i słynny wywiad dla radia Koszalin",2022-11-06T18:20:35Z,52523,944,114,PT1H16M24S,4584,10
l50Hvwt4l-o,Imponderabilia,"Brodka szczerze o życiu i swojej muzyce (Granda, Brut, Sadza)",2022-10-30T18:00:09Z,140814,1922,221,PT1H37M56S,5876,22
FP432B5jYl0,Imponderabilia,"Holak i Jordah, czyli Małe Miasta: dziś Wesele, kiedyś Fame MMA",2022-10-27T17:00:10Z,14990,248,33,PT2H10M2S,7802,22
pHZR1TVN1w8,Imponderabilia,Maria Peszek: kochana i nienawidzona,2022-10-16T17:00:06Z,182055,4207,455,PT1H19M42S,4782,22
SZ8s_mpp9xc,Imponderabilia,Osi Ugonoh: teraz mogę pokazać prawdziwą siebie,2022-10-13T17:00:11Z,36996,798,102,PT1H9M9S,4149,22
HjypC57TSNI,Imponderabilia,"Xawery Żuławski: Polska kopie i gryzie, lecz bez niej nie potrafię",2022-10-09T17:00:09Z,36523,680,48,PT1H11M44S,4304,22
OaLDsfLLZ8k,Imponderabilia,Alżbeta Lenska: jak oswoić własne blizny?,2022-10-04T17:00:11Z,57315,1094,57,PT1H2M58S,3778,22
hMPFzoLbPjA,Imponderabilia,"Co zrobić, by dzieci już nie były niedożywione: Magdalena Jaranowska i Ewa Sękowska-Molga",2022-10-02T17:00:12Z,19436,485,64,PT1H27M6S,5226,22
-_zgoYPX3Rs,Imponderabilia,W pustce możemy się przeglądać jak w lustrze. Mateusz Waligóra,2022-09-29T17:00:11Z,34296,779,120,PT1H53M56S,6836,22
87Op0EgFvno,Imponderabilia,Robert Gawliński: dojrzałość Wilka,2022-09-25T17:00:12Z,213421,4097,755,PT1H28M47S,5327,22
97U14pWtqqU,Imponderabilia,"Michał Oleszczyk: to miała być rozmowa o filmach, a została rozmową o sensie życia",2022-09-22T17:00:13Z,71720,1563,138,PT2H24M32S,8672,22
k6RUlbnhWkU,Imponderabilia,Najlepsze i najbardziej przerażające historie z podróży busem przez świat opowiada Karol Lewandowski,2022-09-18T17:00:11Z,202401,3235,188,PT2H41M52S,9712,22
1g0kzJsBkVM,Imponderabilia,Małgorzata Kożuchowska: chciałabym być szanowana,2022-09-15T17:00:10Z,136669,2585,219,PT39M51S,2391,22
oD_C9TUVq0I,Imponderabilia,Dlaczego ludzie popełniają samobójstwa? Halszka Witkowska,2022-09-11T17:00:12Z,133137,3584,506,PT1H45M41S,6341,22
5Xu180tJW2c,Imponderabilia,Jasiek Borkowski: nie wrócę do nałogów,2022-09-08T18:00:12Z,68801,1199,120,PT2H28M9S,8889,22
IdLA42gUorY,Imponderabilia,"Maciej Panek: kiedyś bankrut, dziś właściciel wielkiej firmy",2022-09-04T18:00:11Z,56740,828,153,PT1H57M6S,7026,22
uRhPmQe_3Xk,Imponderabilia,Wini: już nie chcę popełniać błędów jak dawniej,2022-08-31T18:00:11Z,116853,2649,193,PT2H13M11S,7991,22
aGSn1QeTfdM,Imponderabilia,Dlaczego niektórzy nie radzą sobie z życiem i jak to zmienić? Andrzej Tucholski,2022-08-28T18:00:12Z,188615,3095,306,PT2H24M56S,8696,22
JkSs2By5orA,Imponderabilia,Miuosh: wyszedłem z ciemnego okresu w życiu,2022-08-21T17:00:10Z,105214,1500,111,PT2H7M43S,7663,22
BMNgXr3ELP8,Imponderabilia,"Meek, Oh Why? Czyli jak poeta stał się raperem, a raper poetą",2022-08-11T17:00:09Z,34925,719,69,PT40M4S,2404,10
f47Pw4u3i6s,Imponderabilia,"Zespół, który miał już nigdy nie zagrać: Cool Kids Of Death. Krzysztof Ostrowski",2022-07-31T17:00:11Z,28278,634,71,PT51M10S,3070,22
GZCZMd6Dovo,Imponderabilia,Sara James: Eurovision Junior to dopiero początek: teraz Ameryka! [ENG subtitles],2022-07-24T17:00:11Z,254734,5107,367,PT1H6M47S,4007,22
zP5sO9p0LWY,Imponderabilia,Kasia Kowalska: jestem perfekcjonistką,2022-07-20T17:00:11Z,86949,1644,209,PT1H5S,3605,22
4kPIUYG3VoM,Imponderabilia,Czym się różnią BOOMERZY od MILLENIALSÓW i GENERACJI Z? Ola Sidorowska,2022-07-18T16:59:55Z,59748,1001,243,PT1H21M45S,4905,22
CKmK3R9kaUg,Imponderabilia,"Friz na serio. Co dalej z Ekipą, Wersow i biznesem?",2022-07-17T17:00:12Z,797354,21550,981,PT2H9M30S,7770,22
